village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,nombre_sortie_vente
Ankotika,2021-01-14,2,1
Ankotika,2021-01-14,2,1
Ankotika,2021-01-14,2,1
Ankotika,2021-01-14,2,1
Ankotika,2021-01-16,3,1
Ankotika,2021-01-17,2,1
Ankotika,2021-01-18,1,1
Ankotika,2021-01-18,1,1
Ankotika,2021-01-18,4,1
Ankotika,2021-01-22,1,1
Ankotika,2021-01-22,2,1
Ankotika,2021-01-23,0,1
Ankotika,2021-01-23,1,1
Ankotika,2021-01-23,1,1
Ankotika,2021-01-23,1,1
Ankotika,2021-01-23,1,1
Ankotika,2021-01-23,2,1
Ankotika,2021-01-23,2,1
Ankotika,2021-01-24,0,1
Ankotika,2021-01-24,1,1
Ankotika,2021-01-24,3,1
Ankotika,2021-01-24,3,1
Ankotika,2021-01-24,4,1
Ankotika,2021-01-25,1,1
Ankotika,2021-01-25,1,1
Ankotika,2021-01-25,10,1
Ankotika,2021-01-26,1,1
Ankotika,2021-01-26,1,1
Ankotika,2021-01-26,2,1
Ankotika,2021-01-26,6,1
Ankotika,2021-01-27,1,1
Ankotika,2021-01-27,1,1
Ankotika,2021-01-27,3,1
Ankotika,2021-01-27,7,2
Ankotika,2021-01-28,1,1
Ankotika,2021-01-28,2,1
Ankotika,2021-01-28,2,1
Ankotika,2021-01-29,1,1
Ankotika,2021-01-29,1,1
Ankotika,2021-01-29,3,1
Ankotika,2021-01-29,3,1
Ankotika,2021-02-01,0,1
Ankotika,2021-02-01,0,1
Ankotika,2021-02-01,1,1
Ankotika,2021-02-01,2,1
Ankotika,2021-02-01,2,1
Ankotika,2021-02-01,2,1
Ankotika,2021-02-01,3,1
Ankotika,2021-02-02,0,1
Ankotika,2021-02-02,1,1
Ankotika,2021-02-02,1,1
Ankotika,2021-02-02,1,1
Ankotika,2021-02-02,4,1
Ankotika,2021-02-04,1,1
Ankotika,2021-02-04,3,1
Ankotika,2021-02-06,1,1
Ankotika,2021-02-06,2,1
Ankotika,2021-02-06,2,3
Ankotika,2021-02-07,1,1
Ankotika,2021-02-08,2,1
Ankotika,2021-02-08,4,1
Ankotika,2021-02-09,1,1
Ankotika,2021-02-09,1,1
Ankotika,2021-02-09,1,1
Ankotika,2021-02-09,1,1
Ankotika,2021-02-09,4,1
Ankotika,2021-02-10,1,1
Ankotika,2021-02-10,2,1
Ankotika,2021-02-11,1,1
Ankotika,2021-02-11,2,1
Ankotika,2021-02-11,3,1
Ankotika,2021-02-12,1,1
Ankotika,2021-02-12,1,1
Ankotika,2021-02-12,2,1
Ankotika,2021-02-12,2,1
Ankotika,2021-02-16,1,1
Ankotika,2021-02-16,2,1
Ankotika,2021-02-17,1,1
Ankotika,2021-02-17,1,1
Ankotika,2021-02-17,2,1
Ankotika,2021-02-17,2,1
Ankotika,2021-02-17,3,1
Ankotika,2021-02-18,1,1
Ankotika,2021-02-18,1,1
Ankotika,2021-02-18,1,1
Ankotika,2021-02-19,1,1
Ankotika,2021-02-19,2,1
Ankotika,2021-02-19,6,1
Ankotika,2021-02-19,6,1
Ankotika,2021-02-20,2,1
Ankotika,2021-02-20,2,1
Ankotika,2021-02-22,1,1
Ankotika,2021-02-22,1,1
Ankotika,2021-02-22,4,1
Ankotika,2021-02-22,4,1
Ankotika,2021-02-23,0,1
Ankotika,2021-02-23,1,1
Ankotika,2021-02-24,2,1
Ankotika,2021-02-24,25,3
Ankotika,2021-02-25,1,1
Ankotika,2021-02-25,2,1
Ankotika,2021-02-25,2,1
Ankotika,2021-02-25,2,1
Ankotika,2021-02-25,3,1
Ankotika,2021-02-25,6,1
Ankotika,2021-02-26,1,1
Ankotika,2021-02-26,2,1
Ankotika,2021-03-01,1,1
Ankotika,2021-03-01,1,1
Ankotika,2021-03-01,2,1
Ankotika,2021-03-01,2,1
Ankotika,2021-03-02,1,1
Ankotika,2021-03-02,2,1
Ankotika,2021-03-03,1,1
Ankotika,2021-03-03,1,1
Ankotika,2021-03-03,2,1
Ankotika,2021-03-04,1,1
Ankotika,2021-03-05,1,1
Ankotika,2021-03-05,6,1
Ankotika,2021-03-09,2,1
Ankotika,2021-03-09,2,1
Ankotika,2021-03-09,4,1
Ankotika,2021-03-09,6,1
Ankotika,2021-03-10,2,1
Ankotika,2021-03-10,2,1
Ankotika,2021-03-12,1,1
Ankotika,2021-03-12,3,1
Ankotika,2021-03-15,1,1
Ankotika,2021-03-15,5,1
Ankotika,2021-03-16,1,1
Ankotika,2021-03-16,1,1
Ankotika,2021-03-16,2,1
Ankotika,2021-03-17,4,1
Ankotika,2021-03-18,1,1
Ankotika,2021-03-18,3,1
Ankotika,2021-03-19,1,1
Ankotika,2021-03-19,3,1
Ankotika,2021-03-20,2,1
Ankotika,2021-03-20,4,1
Ankotika,2021-03-22,3,1
Ankotika,2021-03-22,3,1
Ankotika,2021-03-23,2,1
Ankotika,2021-03-23,3,1
Ankotika,2021-03-25,2,1
Ankotika,2021-03-25,3,1
Ankotika,2021-03-30,1,1
Ankotika,2021-03-30,1,1
Ankotika,2021-03-31,1,1
Ankotika,2021-03-31,1,1
Ankotika,2021-04-01,4,1
Ankotika,2021-04-01,4,1
Ankotika,2021-04-06,1,1
Ankotika,2021-04-06,2,1
Ankotika,2021-04-06,3,1
Ankotika,2021-04-07,2,1
Ankotika,2021-04-07,8,1
Ankotika,2021-04-07,8,1
Ankotika,2021-04-10,3,1
Ankotika,2021-04-11,2,2
Ankotika,2021-04-20,1,1
Ankotika,2021-04-20,2,1
Ankotika,2021-04-20,4,1
Ankotika,2021-04-21,2,1
Ankotika,2021-04-21,2,1
Ankotika,2021-04-21,3,1
Ankotika,2021-04-22,2,1
Ankotika,2021-04-26,1,1
Ankotika,2021-04-28,1,1
Ankotika,2021-04-28,1,1
Ankotika,2021-05-04,2,1
Ankotika,2021-05-04,4,1
Ankotika,2021-05-04,8,2
Ankotika,2021-05-05,2,1
Ankotika,2021-05-11,1,1
Ankotika,2021-05-11,4,1
Ankotika,2021-05-20,1,1
Ankotika,2021-05-20,2,1
Ankotika,2021-05-21,2,1
Ankotika,2021-05-21,3,1
Ankotika,2021-05-26,1,1
Ankotika,2021-05-26,1,1
Ankotika,2021-05-26,1,1
Ankotika,2021-05-27,1,1
Ankotika,2021-05-28,0,1
Ankotika,2021-05-28,3,1
Ankotika,2021-05-31,1,1
Ankotika,2021-05-31,1,1
Ankotika,2022-01-21,1,1
Ankotika,2022-01-21,1,1
Ankotika,2022-01-21,2,1
Ankotika,2022-01-24,0,1
Ankotika,2022-01-25,0,1
Ankotika,2022-01-25,0,1
Ankotika,2022-01-25,3,1
Ankotika,2022-01-26,0,1
Ankotika,2022-01-26,0,1
Ankotika,2022-01-26,0,1
Ankotika,2022-01-26,1,1
Ankotika,2022-01-26,2,1
Ankotika,2022-02-02,0,1
Ankotika,2022-02-02,0,1
Ankotika,2022-02-02,1,1
Ankotika,2022-02-02,1,1
Ankotika,2022-02-02,2,1
Ankotika,2022-02-03,1,1
Ankotika,2022-02-03,1,1
Ankotika,2022-02-03,2,1
Ankotika,2022-02-04,0,1
Ankotika,2022-02-04,1,1
Ankotika,2022-02-04,1,1
Ankotika,2022-02-04,2,1
Ankotika,2022-02-06,0,1
Ankotika,2022-02-06,1,1
Ankotika,2022-02-06,1,1
Ankotika,2022-02-06,2,1
Ankotika,2022-02-09,1,1
Ankotika,2022-02-09,1,2
Ankotika,2022-02-09,1,2
Ankotika,2022-02-11,0,1
Ankotika,2022-02-11,0,1
Ankotika,2022-02-11,1,1
Ankotika,2022-02-11,1,1
Ankotika,2022-02-11,1,1
Ankotika,2022-02-11,2,1
Ankotika,2022-02-12,1,1
Ankotika,2022-02-12,2,1
Ankotika,2022-02-12,2,1
Ankotika,2022-02-13,2,1
Ankotika,2022-02-13,3,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,0,1
Ankotika,2022-02-17,1,1
Ankotika,2022-02-18,0,1
Ankotika,2022-02-18,0,1
Ankotika,2022-02-18,1,1
Ankotika,2022-02-18,1,1
Ankotika,2022-02-18,1,1
Ankotika,2022-02-18,1,1
Ankotika,2022-02-18,2,1
Ankotika,2022-02-19,0,1
Ankotika,2022-02-19,1,1
Ankotika,2022-02-19,1,1
Ankotika,2022-02-19,1,1
Ankotika,2022-02-19,1,1
Ankotika,2022-02-20,1,1
Ankotika,2022-02-20,2,1
Ankotika,2022-02-20,2,1
Ankotika,2022-02-24,1,1
Ankotika,2022-02-24,2,1
Ankotika,2022-02-24,3,1
Ankotika,2022-02-24,6,1
Ankotika,2022-02-25,3,1
Ankotika,2022-02-25,3,1
Ankotika,2022-02-26,0,1
Ankotika,2022-02-26,0,1
Ankotika,2022-02-26,1,1
Ankotika,2022-02-26,2,1
Ankotika,2022-02-26,2,1
Ankotika,2022-02-26,4,1
Ankotika,2022-02-26,5,1
Ankotika,2022-02-27,4,1
Ankotika,2022-02-27,5,1
Ankotika,2022-03-02,1,1
Ankotika,2022-03-02,1,1
Ankotika,2022-03-02,1,1
Ankotika,2022-03-02,1,1
Ankotika,2022-03-02,1,1
Ankotika,2022-03-02,2,1
Ankotika,2022-03-02,2,1
Ankotika,2022-03-02,2,1
Ankotika,2022-03-02,2,1
Ankotika,2022-03-03,0,1
Ankotika,2022-03-03,1,1
Ankotika,2022-03-03,1,1
Ankotika,2022-03-04,1,1
Ankotika,2022-03-04,1,1
Ankotika,2022-03-04,1,1
Ankotika,2022-03-04,2,1
Ankotika,2022-03-05,1,1
Ankotika,2022-03-05,1,1
Ankotika,2022-03-05,1,1
Ankotika,2022-03-06,1,1
Ankotika,2022-03-06,2,1
Ankotika,2022-03-06,3,1
Ankotika,2022-03-10,0,1
Ankotika,2022-03-10,0,1
Ankotika,2022-03-10,0,1
Ankotika,2022-03-10,1,1
Ankotika,2022-03-10,1,1
Ankotika,2022-03-10,1,1
Ankotika,2022-03-10,1,1
Ankotika,2022-03-10,1,1
Ankotika,2022-03-10,2,1
Ankotika,2022-03-10,3,1
Ankotika,2022-03-10,3,1
Ankotika,2022-03-11,0,1
Ankotika,2022-03-11,0,1
Ankotika,2022-03-11,0,1
Ankotika,2022-03-11,0,1
Ankotika,2022-03-11,1,1
Ankotika,2022-03-11,1,1
Ankotika,2022-03-11,1,1
Ankotika,2022-03-11,2,1
Ankotika,2022-03-12,0,1
Ankotika,2022-03-12,2,1
Ankotika,2022-03-12,2,1
Ankotika,2022-03-12,2,1
Ankotika,2022-03-12,8,1
Ankotika,2022-03-13,0,1
Ankotika,2022-03-13,1,1
Ankotika,2022-03-14,0,1
Ankotika,2022-03-14,0,1
Ankotika,2022-03-14,0,1
Ankotika,2022-03-14,1,1
Ankotika,2022-03-14,1,1
Ankotika,2022-03-14,1,1
Ankotika,2022-03-14,1,1
Ankotika,2022-03-14,2,1
Ankotika,2022-03-14,2,1
Ankotika,2022-03-14,6,1
Ankotika,2022-03-16,0,1
Ankotika,2022-03-16,0,1
Ankotika,2022-03-16,0,1
Ankotika,2022-03-16,0,1
Ankotika,2022-03-16,1,1
Ankotika,2022-03-16,2,1
Ankotika,2022-03-16,5,1
Ankotika,2022-03-16,10,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,0,1
Ankotika,2022-03-17,1,1
Ankotika,2022-03-17,2,1
Ankotika,2022-03-17,2,1
Ankotika,2022-03-18,0,1
Ankotika,2022-03-18,1,1
Ankotika,2022-03-18,1,1
Ankotika,2022-03-18,1,1
Ankotika,2022-03-18,2,1
Ankotika,2022-03-23,1,1
Ankotika,2022-03-23,1,2
Ankotika,2022-03-23,2,1
Ankotika,2022-03-23,2,1
Ankotika,2022-03-23,3,1
Ankotika,2022-03-23,3,1
Ankotika,2022-03-23,3,2
Ankotika,2022-03-23,3,3
Ankotika,2022-03-24,0,2
Ankotika,2022-03-24,0,3
Ankotika,2022-03-24,0,3
Ankotika,2022-03-24,1,3
Ankotika,2022-03-24,1,3
Ankotika,2022-03-24,2,2
Ankotika,2022-03-24,2,3
Ankotika,2022-03-24,2,3
Ankotika,2022-03-24,3,3
Ankotika,2022-03-24,6,2
Ankotika,2022-03-25,1,4
Ankotika,2022-03-25,1,4
Ankotika,2022-03-25,2,4
Ankotika,2022-04-01,0,1
Ankotika,2022-04-02,0,1
Ankotika,2022-04-02,0,1
Ankotika,2022-04-03,0,1
Ankotika,2022-04-03,0,1
Ankotika,2022-04-03,0,1
Ankotika,2022-04-04,0,1
Ankotika,2022-04-04,0,1
Ankotika,2022-04-04,0,1
Ankotika,2022-04-05,0,1
Ankotika,2022-04-07,1,1
Ankotika,2022-04-07,1,2
Ankotika,2022-04-07,1,2
Ankotika,2022-04-07,1,2
Ankotika,2022-04-07,1,3
Ankotika,2022-04-07,2,1
Ankotika,2022-04-07,2,2
Ankotika,2022-04-07,2,2
Ankotika,2022-04-07,2,3
Ankotika,2022-04-07,4,2
Ankotika,2022-04-08,2,1
Ankotika,2022-04-08,3,1
Ankotika,2022-04-08,4,1
Ankotika,2022-04-08,4,1
Ankotika,2022-04-08,5,1
Ankotika,2022-04-13,0,3
Ankotika,2022-04-13,1,3
Ankotika,2022-04-13,2,1
Ankotika,2022-04-13,3,3
Ankotika,2022-04-13,3,3
Ankotika,2022-04-14,1,2
Ankotika,2022-04-14,1,3
Ankotika,2022-04-14,2,2
Ankotika,2022-04-14,2,3
Ankotika,2022-04-14,4,2
Ankotika,2022-04-15,1,4
Ankotika,2022-04-15,1,4
Ankotika,2022-04-15,2,4
Ankotika,2022-04-15,2,4
Ankotika,2022-04-15,2,4
Ankotika,2022-04-15,3,1
Ankotika,2022-04-15,3,2
Ankotika,2022-04-15,4,1
Ankotika,2022-04-16,1,4
Ankotika,2022-04-16,2,1
Ankotika,2022-04-16,2,4
Ankotika,2022-04-16,3,4
Ankotika,2022-04-16,4,1
Ankotika,2022-04-22,2,1
Ankotika,2022-04-22,2,2
Ankotika,2022-04-22,3,1
Ankotika,2022-04-22,3,3
Ankotika,2022-04-22,3,3
Ankotika,2022-04-23,1,1
Ankotika,2022-04-23,1,2
Ankotika,2022-04-23,2,1
Ankotika,2022-04-23,3,1
Ankotika,2022-04-23,3,1
Ankotika,2022-04-23,3,2
Ankotika,2022-04-23,4,2
Ankotika,2022-04-23,4,2
Ankotika,2022-04-23,7,1
Ankotika,2022-04-23,7,2
Ankotika,2022-04-24,1,2
Ankotika,2022-04-24,3,1
Ankotika,2022-04-24,3,2
Ankotika,2022-04-24,6,2
Ankotika,2022-04-24,7,2
Ankotika,2022-05-20,1,1
Ankotika,2022-05-20,2,1
Ankotika,2022-05-20,2,1
Ankotika,2022-05-20,4,1
Ankotika,2022-05-20,5,1
Ankotika,2022-05-21,3,1
Ankotika,2022-05-21,4,1
Ankotika,2022-05-22,3,1
Ankotika,2022-05-22,4,1
Ankotika,2022-05-22,4,1
Ankotika,2022-05-22,4,1
Ankotika,2022-05-23,0,1
Ankotika,2022-05-23,0,1
Ankotika,2022-05-23,0,1
Ankotika,2022-05-23,0,1
Ankotika,2022-05-23,0,1
Ankotika,2022-05-23,3,1
Ankotika,2022-05-23,3,1
Ankotika,2022-05-23,4,1
Ankotika,2022-05-23,6,1
Ankotika,2022-05-23,8.5,1
Ankotika,2022-05-26,0,1
Ankotika,2022-05-26,0,1
Ankotika,2022-05-26,0,1
Ankotika,2022-05-26,0,1
Ankotika,2022-05-26,0,1
Ankotika,2022-05-27,0,1
Ankotika,2022-05-27,0,1
Ankotika,2022-05-27,0,1
Ankotika,2022-05-27,0,1
Ankotika,2022-05-27,0,1
Ankotika,2022-05-27,2,1
Ankotika,2022-05-27,3,1
Ankotika,2022-05-27,3,1
Ankotika,2022-05-27,4,1
Ankotika,2022-05-27,4,1
Ankotika,2022-05-28,1,1
Ankotika,2022-05-29,1,1
Ankotika,2022-05-29,2,1
Ankotika,2022-05-29,2,1
Ankotika,2022-05-29,2,1
Ankotika,2022-05-29,2,1
Ankotika,2022-05-29,3,1
Ankotika,2022-05-29,3,1
Ankotika,2022-05-29,4,1
Ankotika,2022-05-29,4,1
Ankotika,2022-05-30,2,1
Ankotika,2022-05-30,2,1
Ankotika,2022-05-30,2,1
Ankotika,2022-05-30,3,1
Ankotika,2022-05-30,3,1
Ankotika,2022-05-31,0,1
Ankotika,2022-05-31,1,1
Ankotika,2022-05-31,2,1
Ankotika,2022-05-31,2,1
Ankotika,2022-05-31,4,1
Ankotika,2022-06-01,0,1
Ankotika,2022-06-01,1,1
Ankotika,2022-06-01,1,1
Ankotika,2022-06-01,3,1
Ankotika,2022-06-01,3,1
Ankotika,2022-06-02,1,1
Ankotika,2022-06-02,2,1
Ankotika,2022-06-02,2,1
Ankotika,2022-06-02,2,1
Ankotika,2022-06-02,3,1
Ankotika,2022-06-02,3,1
Ankotika,2022-06-02,3,1
Ankotika,2022-06-02,3,1
Ankotika,2022-06-02,4,1
Ankotika,2022-06-02,4,1
Ankotika,2022-06-03,2,1
Ankotika,2022-06-03,2,1
Ankotika,2022-06-03,2,1
Ankotika,2022-06-03,3,1
Ankotika,2022-06-03,3,1
Ankotika,2022-06-04,2,1
Ankotika,2022-06-04,2,1
Ankotika,2022-06-04,2,1
Ankotika,2022-06-04,2,1
Ankotika,2022-06-04,3,1
Ankotika,2022-06-04,3,1
Ankotika,2022-06-04,3,1
Ankotika,2022-06-04,3,1
Ankotika,2022-06-04,3,1
Ankotika,2022-06-04,4,1
Ankotika,2022-06-04,4,1
Ankotika,2022-06-04,5,1
Ankotika,2022-06-04,9,1
Ankotika,2022-06-04,20,1
Ankotika,2022-06-05,2,1
Ankotika,2022-06-05,2,1
Ankotika,2022-06-05,2,1
Ankotika,2022-06-05,3,1
Ankotika,2022-06-05,3,1
Ankotika,2022-06-05,3,1
Ankotika,2022-06-05,3,1
Ankotika,2022-06-05,5,1
Ankotika,2022-06-05,7,1
Ankotika,2022-06-06,9,1
Antsahampano,2022-01-19,1,1
Antsahampano,2022-01-19,1,1
Antsahampano,2022-01-19,1,1
Antsahampano,2022-01-19,1,1
Antsahampano,2022-01-19,1,1
Antsahampano,2022-01-19,2,1
Antsahampano,2022-01-19,2,1
Antsahampano,2022-01-19,2.5,1
Antsahampano,2022-01-19,3,1
Antsahampano,2022-01-19,3,1
Antsahampano,2022-01-19,3,1
Antsahampano,2022-01-19,3,1
Antsahampano,2022-01-19,3,1
Antsahampano,2022-01-19,4,1
Antsahampano,2022-01-19,5,1
Antsahampano,2022-01-20,1,2
Antsahampano,2022-01-20,2.5,3
Antsahampano,2022-01-20,3,1
Antsahampano,2022-01-20,4,1
Antsahampano,2022-01-20,4,1
Antsahampano,2022-01-21,1.5,1
Antsahampano,2022-01-21,2,1
Antsahampano,2022-01-21,2,1
Antsahampano,2022-01-21,2,1
Antsahampano,2022-01-21,2,2
Antsahampano,2022-01-21,2,2
Antsahampano,2022-01-21,2.7,1
Antsahampano,2022-01-21,3,1
Antsahampano,2022-01-21,3,1
Antsahampano,2022-01-21,3,2
Antsahampano,2022-01-21,3.5,3
Antsahampano,2022-01-21,4,2
Antsahampano,2022-01-22,1.7,1
Antsahampano,2022-01-22,1.8,1
Antsahampano,2022-01-22,2.8,1
Antsahampano,2022-01-22,3,1
Antsahampano,2022-01-22,3.2,1
Antsahampano,2022-01-22,3.5,1
Antsahampano,2022-01-22,3.8,1
Antsahampano,2022-01-22,4,1
Antsahampano,2022-01-23,1.4,1
Antsahampano,2022-01-23,1.5,1
Antsahampano,2022-01-23,2.5,1
Antsahampano,2022-01-23,3,2
Antsahampano,2022-01-23,3,3
Antsahampano,2022-01-23,3.4,1
Antsahampano,2022-01-23,3.5,2
Antsahampano,2022-01-23,3.8,1
Antsahampano,2022-01-23,4,1
Antsahampano,2022-01-23,4.7,2
Antsahampano,2022-01-24,2,1
Antsahampano,2022-01-24,2,1
Antsahampano,2022-01-24,2.5,2
Antsahampano,2022-01-24,2.7,1
Antsahampano,2022-01-24,3,1
Antsahampano,2022-01-24,3,2
Antsahampano,2022-01-24,3.5,2
Antsahampano,2022-01-24,4,2
Antsahampano,2022-01-24,4,3
Antsahampano,2022-01-24,5,4
Antsahampano,2022-01-25,1.5,1
Antsahampano,2022-01-25,1.5,1
Antsahampano,2022-01-25,2,1
Antsahampano,2022-01-25,2,1
Antsahampano,2022-01-25,2.6,1
Antsahampano,2022-01-25,3.2,1
Antsahampano,2022-01-25,3.5,1
Antsahampano,2022-01-25,3.8,1
Antsahampano,2022-01-25,4,1
Antsahampano,2022-01-25,4.5,1
Antsahampano,2022-01-25,6.2,2
Antsahampano,2022-01-26,1.5,1
Antsahampano,2022-01-26,1.8,1
Antsahampano,2022-01-26,2,1
Antsahampano,2022-01-26,2,1
Antsahampano,2022-01-26,2.4,1
Antsahampano,2022-01-26,3,2
Antsahampano,2022-01-26,3.2,1
Antsahampano,2022-01-26,3.2,2
Antsahampano,2022-01-26,4.5,3
Antsahampano,2022-01-26,5,4
Antsahampano,2022-01-27,1.5,1
Antsahampano,2022-01-27,1.5,1
Antsahampano,2022-01-27,1.7,1
Antsahampano,2022-01-27,2.3,1
Antsahampano,2022-01-27,3,1
Antsahampano,2022-01-27,3.8,1
Antsahampano,2022-01-27,4,1
Antsahampano,2022-01-28,1.5,1
Antsahampano,2022-01-28,1.8,1
Antsahampano,2022-01-28,2,1
Antsahampano,2022-01-28,2.5,1
Antsahampano,2022-01-28,2.8,1
Antsahampano,2022-01-28,2.8,1
Antsahampano,2022-01-28,3,1
Antsahampano,2022-01-28,5,2
Antsahampano,2022-01-29,1.7,1
Antsahampano,2022-01-29,1.7,1
Antsahampano,2022-01-29,2.4,1
Antsahampano,2022-01-29,2.8,1
Antsahampano,2022-01-29,3,1
Antsahampano,2022-01-29,3.2,1
Antsahampano,2022-01-29,4.2,1
Antsahampano,2022-01-29,4.5,1
Antsahampano,2022-01-29,4.5,1
Antsahampano,2022-01-29,4.5,1
Antsahampano,2022-01-29,5.2,1
Antsahampano,2022-01-30,1.5,1
Antsahampano,2022-01-30,1.8,1
Antsahampano,2022-01-30,2,1
Antsahampano,2022-01-30,2.5,1
Antsahampano,2022-01-30,2.7,1
Antsahampano,2022-01-30,3.8,1
Antsahampano,2022-01-30,4,1
Antsahampano,2022-01-30,4,1
Antsahampano,2022-01-30,4.7,1
Antsahampano,2022-01-31,1,1
Antsahampano,2022-01-31,1.8,1
Antsahampano,2022-01-31,2,1
Antsahampano,2022-01-31,2,1
Antsahampano,2022-01-31,2,1
Antsahampano,2022-01-31,2,1
Antsahampano,2022-01-31,3,1
Antsahampano,2022-01-31,3,1
Antsahampano,2022-01-31,3.4,1
Antsahampano,2022-01-31,4,1
Antsahampano,2022-02-01,1.5,1
Antsahampano,2022-02-01,1.8,1
Antsahampano,2022-02-01,3.2,1
Antsahampano,2022-02-01,3.7,1
Antsahampano,2022-02-01,4,1
Antsahampano,2022-02-02,1.7,1
Antsahampano,2022-02-02,2,2
Antsahampano,2022-02-02,3,1
Antsahampano,2022-02-02,3.1,2
Antsahampano,2022-02-02,6.2,2
Antsahampano,2022-02-03,2.1,1
Antsahampano,2022-02-03,2.5,1
Antsahampano,2022-02-03,2.5,1
Antsahampano,2022-02-03,4.8,2
Antsahampano,2022-02-03,6.5,1
Antsahampano,2022-02-04,2,1
Antsahampano,2022-02-04,3,1
Antsahampano,2022-02-04,3,1
Antsahampano,2022-02-04,3,1
Antsahampano,2022-02-04,3.5,1
Antsahampano,2022-02-04,4,1
Antsahampano,2022-02-04,4,1
Antsahampano,2022-02-04,5,2
Antsahampano,2022-02-04,6,1
Antsahampano,2022-02-04,6.2,1
Antsahampano,2022-02-05,1.8,1
Antsahampano,2022-02-05,2,1
Antsahampano,2022-02-05,3,1
Antsahampano,2022-02-05,3,1
Antsahampano,2022-02-05,3.2,1
Antsahampano,2022-02-05,3.5,1
Antsahampano,2022-02-05,3.8,1
Antsahampano,2022-02-05,4,1
Antsahampano,2022-02-05,5,1
Antsahampano,2022-02-05,7.8,2
Antsahampano,2022-02-06,2,1
Antsahampano,2022-02-06,2.1,1
Antsahampano,2022-02-06,3,1
Antsahampano,2022-02-06,3.5,1
Antsahampano,2022-02-06,4.8,2
Antsahampano,2022-02-07,3,1
Antsahampano,2022-02-07,4.2,1
Antsahampano,2022-02-07,4.8,1
Antsahampano,2022-02-07,5,2
Antsahampano,2022-02-07,6.2,2
Antsahampano,2022-02-08,1.4,1
Antsahampano,2022-02-08,1.4,1
Antsahampano,2022-02-08,1.5,1
