zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;nombre_sortie_capture
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-13;7.5;0;;0;0;;;7.5;2000;2022-05-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-14;2;0;;0;0;;;2;2000;2022-05-14;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-14;3;0;;0;0;;;3;2000;2022-05-14;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-14;6;0;;0;0;;;6;2000;2022-05-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-14;7;0;;0;0;;;7;2000;2022-05-14;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-15;4;0;;0;0;;;4;2000;2022-05-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-14;0;0;;0;;0;2022-05-13;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-15;5.5;0;;0;0;;;5.5;2000;2022-05-15;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-14;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-13;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-15;8;0;;0;0;;;8;2000;2022-05-15;1;1;Ligne_au_mouillage_(Topitopy);8;;0;2022-05-14;0;0;;0;;0;2022-05-13;1;1;Balance_(Garigary,_Kiriry);8;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-16;2.5;0;;0;0;;;2.5;2000;2022-05-16;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-15;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-14;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-16;3.5;0;;0;0;;;3.5;2000;2022-05-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-15;0;0;;0;;0;2022-05-14;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-16;4;0;;0;0;;;4;2000;2022-05-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-15;0;0;;0;;0;2022-05-14;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-16;4;0;;0;0;;;4;2000;2022-05-16;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-15;0;0;;0;;0;2022-05-14;1;1;Ligne_au_mouillage_(Topitopy);15;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-16;5;0;;0;0;;;5;2000;2022-05-16;1;1;Ligne_au_mouillage_(Topitopy);12;;0;2022-05-15;0;0;;0;;0;2022-05-14;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-17;5;0;;0;0;;;5;2000;2022-05-17;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-16;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-15;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-17;8.5;0;;0;0;;;8.5;2500;2022-05-17;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-05-16;0;0;Balance_(Garigary,_Kiriry);8;;0;2022-05-15;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-19;1.5;0;;0;0;;;1.5;2500;2022-05-19;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-05-18;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-19;5;0;;0;0;;;5;2500;2022-05-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-19;6.5;0;;0;0;;;6.5;2500;2022-05-19;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-18;0;0;;0;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-20;3.5;0;;0;0;;;3.5;2500;2022-05-20;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-05-19;0;0;;0;;0;2022-05-18;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-20;5.5;0;;0;0;;;5.5;2500;2022-05-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-05-19;0;0;;0;;0;2022-05-18;1;1;Balance_(Garigary,_Kiriry);8;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-20;6;0;;0;0;;;6;2500;2022-05-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-22;1;0;0;0;0;0;;1;2500;2022-05-22;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-05-21;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-05-20;1;1;Ligne_au_mouillage_(Topitopy);20;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-22;4.5;0;0;0;0;0;;4.5;2500;2022-05-22;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-21;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-23;5;0;0;0;0;0;;5;2500;2022-05-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-21;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-24;1;0;0;0;0;0;;1;2500;2022-05-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-23;0;0;;0;;0;2022-05-22;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-24;6;0;0;0;0;0;;6;2500;2022-05-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-05-25;5;0;0;0;0;0;;5;2500;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-07;4;0;;4;4000;;;0;0;2021-06-07;0;0;;0;;0;2021-06-06;2;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-05;2;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-07;7.5;0;;4.5;4000;;;3;1500;2021-06-07;0;0;;0;;0;2021-06-06;2;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-05;2;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-08;1;0;;1;4000;;;0;0;2021-06-08;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;2021-06-07;0;0;;0;;0;2021-06-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-08;1.5;0;;1.5;4000;;;0;0;2021-06-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-07;0;0;;0;;0;2021-06-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-08;1.5;0;;1.5;4000;;;0;0;2021-06-08;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2021-06-07;0;0;;0;;0;2021-06-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-08;2;0;;1.5;4000;;;0.5;2000;2021-06-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-07;0;0;;0;;0;2021-06-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-09;1.5;0;;1;4000;;;0.5;2000;2021-06-09;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2021-06-08;0;0;;0;;0;2021-06-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-11;1.5;0;;1.5;4000;;;0;0;2021-06-11;1;0;;0;;0;2021-06-10;0;0;;0;;0;2021-06-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-11;3;0;;3;4000;;;0;0;2021-06-11;1;1;;0;;0;2021-06-10;0;0;;0;;0;2021-06-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-15;1;0;0;1;4000;;;0;2000;2021-06-15;0;0;;0;;0;2021-06-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-15;1.5;0;0;1.5;4000;;;0;2000;2021-06-15;0;0;;0;;0;2021-06-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-15;2;0;0;2;4000;;;0;2000;2021-06-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-14;0;0;;0;;0;2021-06-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-15;2;0;0;2;4000;;;0;4000;2021-06-15;0;0;;0;;0;2021-06-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-15;2.1;0;0;2.1;4000;;;0;2000;2021-06-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-14;0;0;;0;;0;2021-06-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-16;2.5;0;0;1.5;4000;;;1;2000;2021-06-16;0;0;;0;;0;2021-06-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-16;3;0;0;2;4000;;;1;2000;2021-06-16;0;0;;0;;0;2021-06-15;1;1;;0;;0;2021-06-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-16;6.5;0;0;4.5;4000;;;2;2000;2021-06-16;0;0;;0;;0;2021-06-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-16;7.5;0;0;4;4000;;;3.5;2000;2021-06-16;0;0;;0;;0;2021-06-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-06-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-06-18;3.5;0;0;1.5;4000;;;2;2000;2021-06-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-06-17;0;0;;0;;0;2021-06-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-20;1;0;;1;4000;;;0;0;2021-07-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-19;0;0;;0;;0;2021-07-18;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-20;1;0;;1;4000;;;0;0;2021-07-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-19;0;0;;0;;0;2021-07-18;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-20;1;0;;1;4000;;;0;0;2021-07-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-19;0;0;;0;;0;2021-07-18;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-21;0.5;0;;0.5;4000;;;0;0;2021-07-21;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-07-20;0;0;;0;;0;2021-07-19;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-21;1;0;;1;4000;;;0;0;2021-07-21;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-07-20;0;0;;0;;0;2021-07-19;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-27;1.5;0;;0.5;4000;;;1;2000;2021-07-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-26;0;0;;0;;0;2021-07-25;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-27;1.5;0;;1.5;4000;;;0;0;2021-07-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-26;0;0;;0;;0;2021-07-25;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-27;2.5;0;;2.5;4000;;;0;0;2021-07-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-07-26;0;0;;0;;0;2021-07-25;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-28;2;0;;1;4000;;;1;2000;2021-07-28;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-07-27;0;0;;0;;0;2021-07-26;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-07-31;4.5;0;;4.5;4000;;;0;0;2021-07-31;1;1;;0;;0;2021-07-30;0;0;;0;;0;2021-07-29;1;1;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-02;1.5;0;;1.5;4000;;;0;0;2021-08-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-08-01;0;0;;0;;0;2021-07-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-02;1.5;0;;1.5;4000;;;0;0;2021-08-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-01;0;0;;0;;0;2021-07-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-02;2;0;;2;4000;;;0;0;2021-08-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-01;0;0;;0;;0;2021-07-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-02;4.5;0;;4.5;4000;;;0;0;2021-08-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-01;0;0;;0;;0;2021-07-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-03;0.5;0;0;0.5;4000;;;0;0;2021-08-03;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-08-02;0;0;;0;;0;2021-08-01;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-03;1;0;0;1;4000;;;0;0;2021-08-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-08-02;0;0;;0;;0;2021-08-01;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-04;1;0;0;1;4000;;;0;2000;2021-08-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-03;0;0;;0;;0;2021-08-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-04;3.5;0;0;3.5;4000;;;0;0;2021-08-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-03;0;0;;0;;0;2021-08-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-29;1.5;0;;0;4000;;;1.5;2000;2021-08-29;0;0;;0;;0;2021-08-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2021-08-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-30;2.5;0;;2.5;4000;;;0;0;2021-08-30;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-29;0;0;;0;;0;2021-08-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2021-08-30;2.5;0;;2.5;4000;;;0;0;2021-08-30;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-08-29;0;0;;0;;0;2021-08-28;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-05;2.5;0;;1;4000;;;1.5;2000;2022-01-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-04;0;0;;0;;0;2022-01-03;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-05;2.5;0;;1;4000;;;1.5;2000;2022-01-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-04;0;0;;0;;0;2022-01-03;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-06;1;0;;0.5;4000;;;0.5;2000;2022-01-06;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-05;0;0;;0;;0;2022-01-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-06;2.5;0;;2;4000;;;0.5;2000;2022-01-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-05;0;0;;0;;0;2022-01-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-06;4;0;;2;4000;;;2;2000;2022-01-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-05;0;0;;0;;0;2022-01-04;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;1.5;0;;0;4000;;;1.5;2000;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;1.5;0;;1.5;4000;;;0;0;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;2;0;;2;4000;;;0;2000;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;2.5;0;;1.5;4000;;;1;2000;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;3;0;;1;4000;;;2;2000;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-11;8.5;0;;3.5;4000;;;5;2000;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;2022-01-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-12;2;0;;1;4000;;;1;2000;2022-01-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-12;2.5;0;;2.5;4000;;;0;0;2022-01-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-12;3;0;;2.5;4000;;;0.5;2000;2022-01-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-12;6.6;0;;1.6;4000;;;5;2000;2022-01-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-17;2;0;;2;4000;;;0;2000;2022-01-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-17;2.5;0;;1.5;4000;;;1;2000;2022-01-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-17;4;0;;4;4000;;;0;0;2022-01-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-17;4.5;0;;3;4000;;;1.5;2000;2022-01-17;1;0;;0;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;1;1;;0;4000;;;0;0;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;1.5;0;;0.5;4000;;;1;2000;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;1.5;0;;1;4000;;;0.5;2000;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;1.5;0;;1.5;4000;;;0;0;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;1
